,PRODUCT,OUTCOME_LEVEL
3119,neruvia original,2.4964933005269015e-05
3120,nos energy,2.4964933005269015e-05
3121,nektium pharma super x,2.4964933005269015e-05
3122,mojo max rhino sex pills,2.4964933005269015e-05
3123,my best health tocoloco,2.4964933005269015e-05
3124,swad kala chana desi chickpeas,2.4964933005269015e-05
3125,surface awaken therapeutic treatment color vitacomplex,2.4964933005269015e-05
3126,swad almonds,2.4964933005269015e-05
3127,swad soya wadi soya chunks,2.4964933005269015e-05
3128,swad tamarind concentrate,2.4964933005269015e-05
3129,symbiotropin,2.4964933005269015e-05
3130,synadrene,2.4964933005269015e-05
3131,synders of hanover honey mustard flavored pretzel pieces,2.4964933005269015e-05
3132,sun world premium midnight beauty black seedless grapes,2.4964933005269015e-05
3133,sunbasket tortilla in rainbow quinoa black bean tacos,2.4964933005269015e-05
3134,sun luck chow mein noodles,2.4964933005269015e-05
3135,suchas fish king mackerel,2.4964933005269015e-05
3136,suja organic immunity defense shot with tumeric and probiotic,2.4964933005269015e-05
3137,sujis taiyaki,2.4964933005269015e-05
3138,sukhis lamb vindaloo rice,2.4964933005269015e-05
3139,sullivan family kitchen keiki snacker brownie,2.4964933005269015e-05
3140,sunrich snacks roasted salted sunflower kernals,2.4964933005269015e-05
3141,sunup nutritionals endurothrive,2.4964933005269015e-05
3142,pilgrims blazin breaded chicken wings,2.4964933005269015e-05
3143,nuethix formulations opti-pure,2.4964933005269015e-05
3144,pinch magic fiber,2.4964933005269015e-05
3145,good lion,2.4964933005269015e-05
3146,gnc lemon maganesium powder,2.4964933005269015e-05
3147,conquer liposomal,2.4964933005269015e-05
3148,gnc genetixhd pro-sculpt - pink lemonade,2.4964933005269015e-05
3149,congaplex chewable,2.4964933005269015e-05
3150,gnc teen girl sports multi chew,2.4964933005269015e-05
3151,gnc thermo inferno,2.4964933005269015e-05
3152,gold traditional buttercream ice rings cupcakes,2.4964933005269015e-05
3153,grbngo turkey swiss sandwich,2.4964933005269015e-05
3154,goya mango nectar juice,2.4964933005269015e-05
3155,goldhen farm fresh egg,2.4964933005269015e-05
3156,cnd shellac uv gel polish,2.4964933005269015e-05
3157,gonzo cherry slices,2.4964933005269015e-05
3158,govvi wow,2.4964933005269015e-05
3159,rajbhog sweets kala jam,2.4964933005269015e-05
3160,goya green pigeon peas gandules,2.4964933005269015e-05
3161,climaxxx,2.4964933005269015e-05
3162,gortons crispy battered fish portions,2.4964933005269015e-05
3163,gorgeouspil,2.4964933005269015e-05
3164,boursin fig and balsamic gournay cheese,2.4964933005269015e-05
3165,bottle rocket nootropic pre workout,2.4964933005269015e-05
3166,brads crunch kale cheese it up,2.4964933005269015e-05
3167,bpi booster test booster,2.4964933005269015e-05
3168,bpi sports gluta alkaline herbal mineral supplement unflavored,2.4964933005269015e-05
3169,bpi roxylean,2.4964933005269015e-05
3170,bpi health keto bomb,2.4964933005269015e-05
3171,boss lion,2.4964933005269015e-05
3172,coors light,2.4964933005269015e-05
3173,cocopure,2.4964933005269015e-05
3174,col optic white advanced led whitening system starter kit,2.4964933005269015e-05
3175,godzilla,2.4964933005269015e-05
3176,china-fujian oolong tea,2.4964933005269015e-05
3177,chive flavored savory snack biscuits,2.4964933005269015e-05
3178,guerrero soft flower tortillas,2.4964933005269015e-05
3179,chesapeake brand lump crabmeat,2.4964933005269015e-05
3180,grooves zesty cheddar ranch,2.4964933005269015e-05
3181,chiki cannabliss balm,2.4964933005269015e-05
3182,gregory foods bag full of cookies mm chocolate chip,2.4964933005269015e-05
3183,chupa chups cremosa,2.4964933005269015e-05
3184,half baked lake monster pizza,2.4964933005269015e-05
3185,centamin,2.4964933005269015e-05
3186,hard mojo,2.4964933005269015e-05
3187,haggens northwest fresh bakery,2.4964933005269015e-05
3188,haddy njie jainas beauty hand cream,2.4964933005269015e-05
3189,gutconnect365,2.4964933005269015e-05
3190,cerebelly multipack white bean pumpkin apple baby meals,2.4964933005269015e-05
3191,hair products,2.4964933005269015e-05
3192,chai concentrate,2.4964933005269015e-05
3193,chaokoh coconut gel in syrup,2.4964933005269015e-05
3194,go acai pomegranate,2.4964933005269015e-05
3195,gnc waterex,2.4964933005269015e-05
3196,cochineal carmine,2.4964933005269015e-05
3197,go raw spouted organic pumpkin seeds,2.4964933005269015e-05
3198,gogo squeeze,2.4964933005269015e-05
3199,goddess biotics,2.4964933005269015e-05
3200,godefroy hair tint,2.4964933005269015e-05
3201,borjomi natural mineral water,2.4964933005269015e-05
3202,hudsonville bananas foster ice cream,2.4964933005269015e-05
3203,hungry man select,2.4964933005269015e-05
3204,heb mozzarella sticks,2.4964933005269015e-05
3205,hemp farm of new york cbd oil,2.4964933005269015e-05
3206,canada dry club soda,2.4964933005269015e-05
3207,cbd wellness center dropper,2.4964933005269015e-05
3208,ccherbal,2.4964933005269015e-05
3209,celery hearts,2.4964933005269015e-05
3210,haw piece,2.4964933005269015e-05
3211,hderek healthy kitchen milk tea,2.4964933005269015e-05
3212,caribbean hibiscus sorrell wine,2.4964933005269015e-05
3213,hazelnuts,2.4964933005269015e-05
3214,carrs fresh cod fillet,2.4964933005269015e-05
3215,caseys gummy eyeballs,2.4964933005269015e-05
3216,bulk natural oil,2.4964933005269015e-05
3217,bug juice mystery flavor yellow color,2.4964933005269015e-05
3218,budpop recovery turmeric gummies,2.4964933005269015e-05
3219,bulksupplements vitamin c pure ascorbic acid,2.4964933005269015e-05
3220,burro en primavera 30000,2.4964933005269015e-05
3221,burch farms delicious and nutritious greens kale,2.4964933005269015e-05
3222,bruces yams cut sweet potatoes in syrup,2.4964933005269015e-05
3223,bsn no xplode,2.4964933005269015e-05
3224,bsn syntha-6 ultra-premium protein matrix,2.4964933005269015e-05
3225,bubly sparkling water blackberry bubly,2.4964933005269015e-05
3226,hi-tech pharmaceuticals lipodrene hardcore,2.4964933005269015e-05
3227,hi ball energy grapefruit,2.4964933005269015e-05
3228,bucky badger mini twists pretzels,2.4964933005269015e-05
3229,pink sumac syrup,2.4964933005269015e-05
3230,cara cara oranges,2.4964933005269015e-05
3231,heb grocery store crab leg king red extra jumbo,2.4964933005269015e-05
3232,huel black edition,2.4964933005269015e-05
3233,canthaxanthin,2.4964933005269015e-05
3234,hsbcc skin tags moles remover,2.4964933005269015e-05
3235,houston enzymes trienza,2.4964933005269015e-05
3236,hoyu bigen permanent hair color,2.4964933005269015e-05
3237,brilliant elixir chocolate lover,2.4964933005269015e-05
3238,hms nutrition trans-pterostilbene,2.4964933005269015e-05
3239,brioche lemon poppy loaf,2.4964933005269015e-05
3240,holiday market macaroni salad,2.4964933005269015e-05
3241,hinode brown rice,2.4964933005269015e-05
3242,braised abalone in brown sauce,2.4964933005269015e-05
3243,brants farms peach,2.4964933005269015e-05
3244,breckenridge ferrex-150,2.4964933005269015e-05
3245,breeza medical for neutral abdominopelvic imaging,2.4964933005269015e-05
3246,boogie buster,2.4964933005269015e-05
3247,innerzyme vitamin k2-mk7,2.4964933005269015e-05
3248,innate response formulas inflama complete,2.4964933005269015e-05
3249,blue hill bay smoked salmon,2.4964933005269015e-05
3250,improved krazzy rhino 75k,2.4964933005269015e-05
3251,blue lady grey tea,2.4964933005269015e-05
3252,blue ribbon classics orange dream,2.4964933005269015e-05
3253,hyd pro-cleanse,2.4964933005269015e-05
3254,bold and spicy china rose and red radish,2.4964933005269015e-05
3255,body complex rx slim er w/energy booster,2.4964933005269015e-05
3256,bobs horn grow,2.4964933005269015e-05
3257,i love ink by tina davies pigment in ash brown,2.4964933005269015e-05
3258,iaso tea instant,2.4964933005269015e-05
3259,zzzquil,2.4964933005269015e-05
3260,callendra,2.4964933005269015e-05
3261,ravioli in tomato and meat sauce,2.4964933005269015e-05
3262,olay ultra moisture shea butter ultra hydratant beurre de karite,2.4964933005269015e-05
3263,omax triple action formula,2.4964933005269015e-05
3264,omg gummies 800mg,2.4964933005269015e-05
3265,omni drops program,2.4964933005269015e-05
3266,oh oh cookie dough,2.4964933005269015e-05
3267,odwalla blue bottled smoothie,2.4964933005269015e-05
3268,okami organic edamame lightly salted with sea salt,2.4964933005269015e-05
3269,okanagan sunshine fruit packers canadian cherries,2.4964933005269015e-05
3270,oad kids gummies with natures medley,2.4964933005269015e-05
3271,oak canyon farms california fresh romaine hearts,2.4964933005269015e-05
3272,oatley oatmilk,2.4964933005269015e-05
3273,octopus legs,2.4964933005269015e-05
3274,olay magnemasks infusion rejuvenating jar mask,2.4964933005269015e-05
3275,olinda colossal sicilian style green olives with pit inside,2.4964933005269015e-05
3276,parsi herbs womens total health,2.4964933005269015e-05
3277,panera lobster bisque soup,2.4964933005269015e-05
3278,pangburn of texas millionaire big bite candy (pecans honey caramel),2.4964933005269015e-05
3279,pesto chicken cheese sandwich (closed),2.4964933005269015e-05
3280,paraherbs,2.4964933005269015e-05
3281,otter pops original,2.4964933005269015e-05
3282,oxygen bar cbd brownie,2.4964933005269015e-05
3283,ozark natural foods multigrain rolls,2.4964933005269015e-05
3284,pallini limoncello cake,2.4964933005269015e-05
3285,pca skin procedure ointment,2.4964933005269015e-05
3286,payday peanut caramel bar,2.4964933005269015e-05
3287,pb fit peanut butter powder chocolate flavor,2.4964933005269015e-05
3288,passover matzos crackers fresh and crispy matzah,2.4964933005269015e-05
3289,pecan divinity,2.4964933005269015e-05
3290,primo taglio pre-sliced provolone cheese,2.4964933005269015e-05
3291,post honey bunches of oats with almonds cereal,2.4964933005269015e-05
3292,post great gains crunchy pecan whole grain cereal,2.4964933005269015e-05
3293,plus cbd oil hemp drops peppermint extra strength,2.4964933005269015e-05
3294,raging buffalo,2.4964933005269015e-05
3295,polar brisling sardines,2.4964933005269015e-05
3296,pl splash coconut lime,2.4964933005269015e-05
3297,plain soy milk,2.4964933005269015e-05
3298,pherline,2.4964933005269015e-05
3299,pero farms snipped green beans,2.4964933005269015e-05
3300,phenemine,2.4964933005269015e-05
3301,petadolex 75,2.4964933005269015e-05
3302,pellegrino essenza,2.4964933005269015e-05
3303,percepta,2.4964933005269015e-05
3304,perdue organic chicken nuggets,2.4964933005269015e-05
3305,psn beef protein isolate,2.4964933005269015e-05
3306,pro x-10,2.4964933005269015e-05
3307,pro-dough unicorn confetti,2.4964933005269015e-05
3308,prodetox rx internal cleansing formula,2.4964933005269015e-05
3309,pro keto rx ketosis weight loss formula,2.4964933005269015e-05
3310,puerh cake,2.4964933005269015e-05
3311,puramino,2.4964933005269015e-05
3312,pulmoune teriyaki stir fry udon with mixed vegetables,2.4964933005269015e-05
3313,pradaxa dabigatran etexilate,2.4964933005269015e-05
3314,prairie farms strawberry milk,2.4964933005269015e-05
3315,pravegen,2.4964933005269015e-05
3316,popstar,2.4964933005269015e-05
3317,post fruity pebbles cereal,2.4964933005269015e-05
3318,parmesan,2.4964933005269015e-05
3319,pappys pantry green peas,2.4964933005269015e-05
3320,orbit pink bubble mint,2.4964933005269015e-05
3321,sated complete keto nutrition,2.4964933005269015e-05
3322,sees famous old time candies,2.4964933005269015e-05
3323,seneca cuban style black beans,2.4964933005269015e-05
3324,sielkin natural repair lotion,2.4964933005269015e-05
3325,shogun x,2.4964933005269015e-05
3326,sham gardens makdoos stuffed eggplants,2.4964933005269015e-05
3327,shengjingpian,2.4964933005269015e-05
3328,sabor goiano renato a gomes,2.4964933005269015e-05
3329,sakara life signature meal program,2.4964933005269015e-05
3330,orzo pesto shaker salad,2.4964933005269015e-05
3331,schulers bakery pastries,2.4964933005269015e-05
3332,sarcosine,2.4964933005269015e-05
3333,sarm ostarin,2.4964933005269015e-05
3334,samson rhino double horn,2.4964933005269015e-05
3335,schwinning,2.4964933005269015e-05
3336,sancy spninach,2.4964933005269015e-05
3337,reclaimed shape program nanomolecular nutrition,2.4964933005269015e-05
3338,quesos la ricura salvadoran style sour cream,2.4964933005269015e-05
3339,quol ultra coq10,2.4964933005269015e-05
3340,quesco fresco cheese fresh,2.4964933005269015e-05
3341,qbrexza,2.4964933005269015e-05
3342,raymundos caramel flan,2.4964933005269015e-05
3343,"rb roll hoso ornigir (tuna ,salmon, imitation crab)",2.4964933005269015e-05
3344,real food from the ground up butternut squash sea salt,2.4964933005269015e-05
3345,real good foods co lemon chicken bowl,2.4964933005269015e-05
3346,radishes,2.4964933005269015e-05
3347,rae wellness pre plus probiotic,2.4964933005269015e-05
3348,scott county virginia tap water,2.4964933005269015e-05
3349,salami sandwich,2.4964933005269015e-05
3350,sensoril ashwagandha root and leaf extract withanaia somnifera 250mg vegetarian capsules,2.4964933005269015e-05
3351,reflux gourmet vanilla caramel rescue,2.4964933005269015e-05
3352,riceselect white jasmati signature value american jasmine rice,2.4964933005269015e-05
3353,rio grande frozen cashew apples,2.4964933005269015e-05
3354,reynaldos traditional rice pudding,2.4964933005269015e-05
3355,rip it,2.4964933005269015e-05
3356,ronny brook heavy cream,2.4964933005269015e-05
3357,orogono living silica,2.4964933005269015e-05
3358,root welness clean slate,2.4964933005269015e-05
3359,shah peanut chiki,2.4964933005269015e-05
3360,"royal aisa gourmet shrimp wonton soup frozen, in microwaveable bowls",2.4964933005269015e-05
3361,roca collection the original buttercrunch toffees,2.4964933005269015e-05
3362,rochs fresh foods kiwi fruit,2.4964933005269015e-05
3363,riger rm flex,2.4964933005269015e-05
3364,red caribbean papaya,2.4964933005269015e-05
3365,renu (1003),2.4964933005269015e-05
3366,resolution drops,2.4964933005269015e-05
3367,resurge deep sleep hgh support,2.4964933005269015e-05
3368,serretia,2.4964933005269015e-05
3369,sequoia cherries premium,2.4964933005269015e-05
3370,revel recovery,2.4964933005269015e-05
3371,reign energy lemon,2.4964933005269015e-05
3372,red diamond fresh brewed southern sweet tea,2.4964933005269015e-05
3373,relacore,2.4964933005269015e-05
3374,remarkable herbs maeng da kratom mitrogyna speciosa,2.4964933005269015e-05
3375,remedy phytoplex cleanser no rinse foam,2.4964933005269015e-05
3376,bodybasics international aloe pure,2.426274688633095e-05
3377,raw calcium,2.4160372426894953e-05
3378,scram,2.405799796745896e-05
3379,chaga mushroom (inonotus obliquus) powder (mycelium and extracellular compounds),2.405799796745896e-05
3380,acetylcysteine,2.405799796745896e-05
3381,hair la vie,2.405799796745896e-05
3382,jet blue 68000,2.405799796745896e-05
3383,dark and lovely after color conditioner,2.405799796745896e-05
3384,marijuana,2.405799796745896e-05
3385,cell defense,2.3955623508022963e-05
3386,borage,2.3955623508022963e-05
3387,now probiotic(bifidobacterium lactis,2.3955623508022963e-05
3388,pau darco,2.3955623508022963e-05
3389,cetirizine,2.3955623508022963e-05
3390,clary sage,2.3955623508022963e-05
3391,b 6(pyridoxine hydrochloride,2.3955623508022963e-05
3392,cerivatal,2.3955623508022963e-05
3393,lg plus from bones,2.3955623508022963e-05
3394,n-r-g tea,2.3955623508022963e-05
3395,gtf chromium tablets,2.3955623508022963e-05
3396,go ruby go,2.3955623508022963e-05
3397,amantadine,2.3955623508022963e-05
3398,milk/berries/walnuts,2.3955623508022963e-05
3399,huperzine a,2.3955623508022963e-05
3400,lipotropix,2.3955623508022963e-05
3401,ezorb,2.3955623508022963e-05
3402,mass gainer whey protein,2.3955623508022963e-05
3403,allopurinol,2.3955623508022963e-05
3404,hour glass fit,2.3955623508022963e-05
3405,schizandra berries,2.3955623508022963e-05
3406,aek supplement,2.3955623508022963e-05
3407,zoloft,2.3955623508022963e-05
3408,ip-6 acetyl,2.3955623508022963e-05
3409,cassium supplement,2.3955623508022963e-05
3410,amp sustain protein blend,2.3955623508022963e-05
3411,seaweed tablet,2.3955623508022963e-05
3412,candibactin ar,2.3955623508022963e-05
3413,zofran pedialyt,2.3955623508022963e-05
3414,dry flavoring syrup mix sugar free (chocolate creme cookie flavor),2.3955623508022963e-05
3415,i caps,2.3955623508022963e-05
3416,wormwood,2.3955623508022963e-05
3417,lpnremove multiple vitamin,2.3955623508022963e-05
3418,xenoprotx,2.3955623508022963e-05
3419,lycopene,2.0165961359112462e-05
3420,keratin,1.4433594013956268e-05
3421,shampoo crecimiento,1.4228845095084276e-05
3422,biotene,1.3819347257340294e-05
3423,dandelion supplement,1.3512223879032307e-05
3424,"a,b,c,d ,e",1.3512223879032307e-05
3425,marshmallow root,1.3512223879032307e-05
3426,hair and skin,1.3512223879032307e-05
3427,dht blocker with biotin vitamin,1.3409849419596313e-05
3428,red krill oil 1000mg (170mg active omega-3),1.3409849419596313e-05
3429,cq10,1.3409849419596313e-05
3430,phosphatydlcholine,1.3409849419596313e-05
3431,pre and probiotic,1.3409849419596313e-05
3432,allegra-d,1.3409849419596313e-05
3433,beta 3d glucan,1.3409849419596313e-05
3434,yeast,1.3409849419596313e-05
3435,pre-workout,1.3409849419596313e-05
3436,algae based calcium supplement plus k,1.3409849419596313e-05
3437,bacopa,1.3409849419596313e-05
3438,zymex,1.3409849419596313e-05
3439,bergamot,1.3409849419596313e-05
3440,spanish black radish,1.3409849419596313e-05
3441,colecalciferol,1.3409849419596313e-05
3442,diatomaceous earth,1.3409849419596313e-05
3443,nettle root extract(urtica spp. root) (capsule),1.3409849419596313e-05
3444,hair plus leave-in,6.8584863989521485e-06
3445,beef liver,6.756111939516153e-06
3446,ostreo bioflex,6.756111939516153e-06
3447,sublingual vit.b,6.756111939516153e-06
3448,pancrease,6.756111939516153e-06
3449,unsweetened cranberry juice,6.756111939516153e-06
3450,oregano,6.756111939516153e-06
3451,leave-in nutritivo,6.756111939516153e-06
3452,kidney bladder wellness,6.756111939516153e-06
3453,bella all natural lipo slim,6.756111939516153e-06
3454,berbinex c3,6.756111939516153e-06
3455,slippery elm bark,6.756111939516153e-06
3456,sino-lung,6.653737480080158e-06
3457,rezn2,6.653737480080158e-06
3458,myo inositol,6.653737480080158e-06
3459,fcs ii (natures sunshine),6.653737480080158e-06
3460,corvalen ribose,6.653737480080158e-06
3461,aliotec moringa neem eau kalin alclinizante alipotec,6.653737480080158e-06
3462,cordeceps,6.653737480080158e-06
3463,ferrofood,6.653737480080158e-06
3464,coqunol,6.653737480080158e-06
3465,macuguard,6.653737480080158e-06
3466,ostarplex,6.653737480080158e-06
3467,policosanol,6.653737480080158e-06
3468,ondasytran,6.653737480080158e-06
3469,riovida,6.653737480080158e-06
3470,glousamin,6.653737480080158e-06
3471,puregenomics vitaminfor mthfr mutation,6.653737480080158e-06
3472,l-citrulline,6.653737480080158e-06
3473,feverfew,6.653737480080158e-06
3474,ginko,6.653737480080158e-06
3475,int (natures sunshine),6.653737480080158e-06
3476,riipoic acid,6.653737480080158e-06
3477,intestinal movement,6.653737480080158e-06
3478,nexium,6.653737480080158e-06
3479,perque repair guard,6.653737480080158e-06
3480,mykind organics womens one daily whole food multivitamin,6.653737480080158e-06
3481,eye health lutemax (areds2),6.653737480080158e-06
3482,isacom,6.653737480080158e-06
3483,moducare,6.653737480080158e-06
3484,motilpro,6.653737480080158e-06
3485,pantathene,6.653737480080158e-06
3486,polyresveratrol sr,6.653737480080158e-06
3487,mary ruths mulitvitamin,6.653737480080158e-06
3488,guggul,6.653737480080158e-06
3489,testerone gel,6.653737480080158e-06
3490,opc3,6.653737480080158e-06
3491,oq-10 (ubidecarenone),6.653737480080158e-06
3492,olly the perfect womens multivitamin blissful berry,6.653737480080158e-06
3493,methionine,6.653737480080158e-06
3494,frankincense,6.653737480080158e-06
3495,mgoxide,6.653737480080158e-06
3496,mg glycinate,6.653737480080158e-06
3497,mgcitrate,6.653737480080158e-06
3498,escitalopram (escitalopram),6.653737480080158e-06
3499,ligaplex i (for ligaments),6.653737480080158e-06
3500,muilien,6.653737480080158e-06
3501,goji berry powder,6.653737480080158e-06
3502,lotemax,6.653737480080158e-06
3503,mv min formula,6.653737480080158e-06
3504,larginine,6.653737480080158e-06
3505,german chamomile oil,6.653737480080158e-06
3506,now brand calcium/magnesium,6.653737480080158e-06
3507,latanoprost (latanoprost),6.653737480080158e-06
3508,naicin,6.653737480080158e-06
3509,folid acid,6.653737480080158e-06
3510,menopause complex vitamin,6.653737480080158e-06
3511,pqq,6.653737480080158e-06
3512,fusion multivitmen,6.653737480080158e-06
3513,nested naturals vitamin b-complex with choline inositol,6.653737480080158e-06
3514,home remedies,6.653737480080158e-06
3515,mud soap (different brand),6.653737480080158e-06
3516,mersyndol,6.653737480080158e-06
3517,mutlimineral,6.653737480080158e-06
3518,blossom bee day moisturizer,6.653737480080158e-06
3519,wholier multi for plant based diets,6.653737480080158e-06
3520,vanadium,6.653737480080158e-06
3521,elomet oilment,6.653737480080158e-06
3522,"baby powder, khus-khus",6.653737480080158e-06
3523,choke berry (aronia),6.653737480080158e-06
3524,sulbutiamine,6.653737480080158e-06
3525,bifodobacterium lactis,6.653737480080158e-06
3526,zanthin,6.653737480080158e-06
3527,viramind,6.653737480080158e-06
3528,clonidine,6.653737480080158e-06
3529,tudca,6.653737480080158e-06
3530,bcaa (base chain amnio acids),6.653737480080158e-06
3531,biktarvy 50mg/200mg/25mg,6.653737480080158e-06
3532,dottera vitamin packs,6.653737480080158e-06
3533,tocopherol,6.653737480080158e-06
3534,sottopelle,6.653737480080158e-06
3535,drenamin,6.653737480080158e-06
3536,zinc but havent taken in over a month,6.653737480080158e-06
3537,zzz nyquil sleeping gummies,6.653737480080158e-06
3538,a fruit vegetable pill,6.653737480080158e-06
3539,endurance,6.653737480080158e-06
3540,dorzolamide (dorzolamide),6.653737480080158e-06
3541,dolomite 600mg,6.653737480080158e-06
3542,dong quai,6.653737480080158e-06
3543,yinchiao w,6.653737480080158e-06
3544,benfotiamine (fat soluble b1),6.653737480080158e-06
3545,brizo pure suthe whole flower hemp cbd,6.653737480080158e-06
3546,bromyline,6.653737480080158e-06
3547,acv gummie,6.653737480080158e-06
3548,coa body dynamics,6.653737480080158e-06
3549,citacal,6.653737480080158e-06
3550,cipro,6.653737480080158e-06
3551,b6/b12 complex,6.653737480080158e-06
3552,ciltep,6.653737480080158e-06
3553,statin,6.653737480080158e-06
3554,rx20,6.653737480080158e-06
3555,trivisol,6.653737480080158e-06
3556,speak volumes mascara,6.653737480080158e-06
3557,axis optipack 30ct,6.653737480080158e-06
3558,several other herbs,6.653737480080158e-06
3559,caprylic acid,6.653737480080158e-06
3560,red wine extract,6.653737480080158e-06
3561,albuterol,6.653737480080158e-06
3562,wobenzyme,6.653737480080158e-06
3563,bupropion (bupropion),6.653737480080158e-06
3564,resbid,6.653737480080158e-06
3565,remag,6.653737480080158e-06
3566,skippy with honey,6.653737480080158e-06
3567,ashwghanda,6.653737480080158e-06
3568,"conditioner, heaven in hair divine deep",6.653737480080158e-06
3569,tetrahydrocannabinol,6.653737480080158e-06
3570,alli-triple,6.653737480080158e-06
3571,"detangling spray, lightweight curl jamer",6.653737480080158e-06
3572,all time tonic,6.653737480080158e-06
3573,calamine lotion (prn for suspected poison ivy rash),6.653737480080158e-06
3574,axis trebiotic,6.653737480080158e-06
3575,vitmins,6.653737480080158e-06
3576,vitc,6.653737480080158e-06
3577,catecholacalm,6.653737480080158e-06
3578,timolol maleate (timolol maleate),6.653737480080158e-06
3579,biocurcumin,6.653737480080158e-06
3580,re-lev-it,6.653737480080158e-06
3581,aneil gan,6.653737480080158e-06
3582,andrew lessman fibermucil,6.653737480080158e-06
3583,de dry eye omega benefits,6.653737480080158e-06
3584,shuang huang lian wan,6.653737480080158e-06
3585,cumin with termeric(cefpodoxime),6.653737480080158e-06
3586,antioxidant fruit powders,6.653737480080158e-06
3587,warfarin,6.653737480080158e-06
3588,tangle free in conditioner spray,6.653737480080158e-06
3589,sacetyl glutathione,6.653737480080158e-06
3590,cran-max doctors best,6.653737480080158e-06
3591,carnberry,6.653737480080158e-06
3592,ogx argan oil of morocco conditioner,4.299727296311814e-06
3593,yes to brand cucumber eye mask,2.354612567027898e-06
3594,beetles gel polish all-in-1 mani kit,1.4332424321039378e-06
3595,bed head dirty secret dry shampoo,1.3308679726679423e-06
3596,revlon volume and length mascara,1.0237445943599556e-06
3597,aveda hair color,9.213701349239602e-07
3598,nivea firming lotion with vitamin c,9.213701349239602e-07
3599,olehenriksen banana bright vitamin c serum,8.189956754879646e-07
3600,renpure originals coconut cream nourishing shampoo,7.16621216051969e-07
3601,aveeno skin relief body wash,7.16621216051969e-07
3602,body wash,6.142467566159734e-07
3603,olay regenerist,6.142467566159734e-07
3604,ponds rejuveness,6.142467566159734e-07
3605,exposed skincare facial cleanser,6.142467566159734e-07
3606,nia114 tl advances tightening neck cream plus with gravitite-cf lifting,5.118722971799779e-07
3607,biore deep pore charcoal cleanser,5.118722971799779e-07
3608,kiehls powerful wrinkle reducing cream,5.118722971799779e-07
3609,too faced lip injection extreme,5.118722971799779e-07
3610,exposed skincare clear pore serum,5.118722971799779e-07
3611,eos vanilla mint,4.0949783774398233e-07
3612,tree of life retinol serum,4.0949783774398233e-07
3613,canvas beauty blossom body butter,4.0949783774398233e-07
3614,tigi bedhead dirty secret dry shampoo,4.0949783774398233e-07
3615,brut classic deodorant,4.0949783774398233e-07
3616,spray tan,4.0949783774398233e-07
3617,dove volume and fullness dry shampoo,4.0949783774398233e-07
3618,eos strawberry sorbet,4.0949783774398233e-07
3619,avalon organics biotin b complex thickening shampoo,4.0949783774398233e-07
3620,devalcurl one condition,4.0949783774398233e-07
3621,melapop co-op and spa skincare corrective serum,4.0949783774398233e-07
3622,kerazon brazilian keratin treatment,3.071233783079867e-07
3623,keystone oneother non-acetone nail polish remover,3.071233783079867e-07
3624,almay ultra hydrating makeup remover cleansing toilettes,3.071233783079867e-07
3625,vaseline intensive care cocoa radiant gel oil,3.071233783079867e-07
3626,proactive 0.1 adalapene,3.071233783079867e-07
3627,pureology hydrating shampoo pureology hydrating conditioner,3.071233783079867e-07
3628,eyelash glue,3.071233783079867e-07
3629,schmidts charcoal magnesium mineral enriched natural deoderant,3.071233783079867e-07
3630,senegense lipsense,3.071233783079867e-07
3631,method pharmaceuticals polyviflor,3.071233783079867e-07
3632,nair hair removal cream sensitive,3.071233783079867e-07
3633,kylie jenner liner leo,3.071233783079867e-07
3634,tarte gifted amazonian clay mascara,3.071233783079867e-07
3635,ogx ever straightening brazilian keratin therapy,3.071233783079867e-07
3636,love beauty and planet black tea kombucha red ginger conditioner,3.071233783079867e-07
3637,cover girl clean liquid foundation,3.071233783079867e-07
3638,burts bees bark and chamomile deep cleansing cream,3.071233783079867e-07
3639,james charles artist palette by morphe,3.071233783079867e-07
3640,unscented baby wipes fresh cucumber scented wipes,3.071233783079867e-07
3641,herbivore prism exfoliating serum,2.0474891887199117e-07
3642,lays stax mesquite bbq,2.0474891887199117e-07
3643,mdcomplete skincare deep moisturizer,2.0474891887199117e-07
3644,hollywood hair bar groth edge control,2.0474891887199117e-07
3645,skin lightening cream,2.0474891887199117e-07
3646,zero tea - 14 day detox,2.0474891887199117e-07
3647,dr. perricone cold plasma face,2.0474891887199117e-07
3648,arm and hammer essentials body wash,2.0474891887199117e-07
3649,yumi lash lift,2.0474891887199117e-07
3650,maui sea minerals moisture care,2.0474891887199117e-07
3651,acure cgf oil free serum,2.0474891887199117e-07
3652,"smoothing keratin conditioner, salon quality",2.0474891887199117e-07
3653,born pretty definitely,2.0474891887199117e-07
3654,sephora iksen truth c-rush brightening double cream,2.0474891887199117e-07
3655,babies skin cream,2.0474891887199117e-07
3656,faccia 24 k,2.0474891887199117e-07
3657,deoderant,2.0474891887199117e-07
3658,kryolan primer,2.0474891887199117e-07
3659,lashify bondage,2.0474891887199117e-07
3660,lancome idole eau de parfum,2.0474891887199117e-07
3661,ogx liquid pearl conditioner,2.0474891887199117e-07
3662,purefekt body cream,2.0474891887199117e-07
3663,no-lye conditioning creme relaxer,2.0474891887199117e-07
3664,ogx hydrating teatree mint shampoo,2.0474891887199117e-07
3665,keranique shampoo,2.0474891887199117e-07
3666,cal-organic farms green onions,2.0474891887199117e-07
3667,true botanicals resurrection radiance eye cream,1.0237445943599557e-07
